datetime,line,station,day_of_week,hour,minute,weather,temperature,passenger_load,is_maintenance,delay_minutes,is_delayed
2023-01-02 06:02:00,H,Enghave Plads,0,6,2,Rainy,4.3,0.22,0,4,1
2023-01-02 19:00:00,C,Enghave Plads,0,19,0,Clear,3.8,0.67,0,5,1
2023-01-02 23:44:00,A,Vanløse,0,23,44,Rainy,-1.7,0.46,0,1,0
2023-01-02 15:31:00,B,Nørreport,0,15,31,Rainy,0.2,0.2,0,3,1
2023-01-02 08:47:00,A,Rådhuspladsen,0,8,47,Snowy,4.7,0.67,0,15,1
2023-01-03 20:06:00,A,Nørreport,1,20,6,Clear,-0.5,0.14,0,3,1
2023-01-03 13:49:00,A,Vanløse,1,13,49,Snowy,5.0,0.06,0,8,1
2023-01-03 14:53:00,Bx,Isafold,1,14,53,Snowy,3.4,0.12,0,8,1
2023-01-03 22:44:00,Bx,Nørreport,1,22,44,Snowy,-3.6,0.33,0,14,1
2023-01-03 20:20:00,F,Køge,1,20,20,Rainy,-0.1,0.16,0,4,1
2023-01-03 22:28:00,B,Ordrup,1,22,28,Cloudy,2.5,0.35,0,2,1
2023-01-03 06:26:00,F,Borup,1,6,26,Snowy,3.4,0.29,0,9,1
2023-01-03 19:11:00,C,Hundige,1,19,11,Rainy,-2.2,0.95,0,12,1
2023-01-03 17:30:00,H,Isafold,1,17,30,Snowy,3.8,0.63,0,14,1
2023-01-03 14:23:00,H,Hovedbanegården,1,14,23,Clear,3.7,0.6,0,4,1
2023-01-03 23:41:00,B,Hellerup,1,23,41,Clear,4.7,0.14,0,0,0
2023-01-03 15:40:00,A,Valby,1,15,40,Rainy,2.0,0.39,0,5,1
2023-01-03 21:53:00,E,Brønshøj,1,21,53,Cloudy,5.1,0.35,0,1,0
2023-01-03 10:23:00,F,Tåsinge Plads,1,10,23,Rainy,1.2,0.26,0,5,1
2023-01-03 13:35:00,A,Vanløse,1,13,35,Clear,4.1,0.4,0,1,0
2023-01-03 10:41:00,F,Tåsinge Plads,1,10,41,Snowy,6.2,0.74,0,10,1
2023-01-03 23:43:00,E,Brønshøj,1,23,43,Cloudy,-0.7,0.16,0,0,0
2023-01-03 19:53:00,B,Lyngby,1,19,53,Snowy,-2.3,0.7,0,17,1
2023-01-03 22:46:00,H,Vesterbro,1,22,46,Rainy,5.9,0.29,0,3,1
2023-01-03 14:56:00,B,Tåsinge Plads,1,14,56,Snowy,5.4,0.37,0,10,1
2023-01-03 15:52:00,F,Nørreport,1,15,52,Clear,1.8,0.13,0,0,0
2023-01-03 09:16:00,C,Valby,1,9,16,Snowy,-1.0,0.89,0,14,1
2023-01-03 05:06:00,C,Charlottenlund,1,5,6,Rainy,-1.2,0.08,0,1,0
2023-01-03 08:26:00,F,Gevninge,1,8,26,Snowy,3.9,0.77,0,14,1
2023-01-03 14:43:00,H,Vigerslev Allé,1,14,43,Rainy,1.0,0.54,0,2,1
2023-01-03 18:26:00,E,Vanløse,1,18,26,Snowy,2.3,0.79,0,15,1
2023-01-03 20:08:00,H,Vesterbro,1,20,8,Snowy,-1.8,0.37,0,9,1
2023-01-03 13:01:00,Bx,Skovshoved,1,13,1,Rainy,0.9,0.52,0,6,1
2023-01-03 18:45:00,F,Holmegaard,1,18,45,Rainy,-0.7,0.82,0,10,1
2023-01-03 10:22:00,B,Hellerup,1,10,22,Snowy,-0.2,0.35,0,9,1
2023-01-03 18:13:00,H,Hellerup,1,18,13,Clear,3.9,0.65,0,8,1
2023-01-03 10:23:00,C,Valby,1,10,23,Rainy,5.0,0.41,0,2,1
2023-01-03 10:29:00,H,Vigerslev Allé,1,10,29,Snowy,0.5,0.2,0,10,1
2023-01-03 09:43:00,E,Vigerslev Allé,1,9,43,Clear,3.4,0.81,0,6,1
2023-01-03 08:30:00,Bx,Valby,1,8,30,Rainy,2.9,0.52,0,9,1
2023-01-03 06:08:00,E,Hvidovre,1,6,8,Foggy,6.0,0.31,0,4,1
2023-01-03 12:53:00,H,Nørreport,1,12,53,Rainy,1.7,0.44,0,5,1
2023-01-03 07:53:00,C,Hovedbanegården,1,7,53,Rainy,1.7,0.87,0,11,1
2023-01-03 19:22:00,H,Hellerup,1,19,22,Cloudy,2.8,0.76,0,5,1
2023-01-03 12:24:00,E,Dybbølsbro,1,12,24,Snowy,4.0,0.46,0,11,1
2023-01-03 19:12:00,B,Tåsinge Plads,1,19,12,Snowy,6.2,0.77,0,16,1
2023-01-03 12:06:00,F,Køge,1,12,6,Rainy,4.8,0.26,0,3,1
2023-01-03 23:48:00,A,Vanløse Station,1,23,48,Rainy,0.3,0.33,0,4,1
2023-01-03 08:47:00,H,Isafold,1,8,47,Snowy,3.0,0.95,0,31,1
2023-01-03 15:39:00,C,Charlottenlund,1,15,39,Rainy,-0.5,0.33,0,3,1
2023-01-03 16:35:00,H,Hellerup,1,16,35,Clear,1.7,0.78,0,8,1
2023-01-03 10:49:00,B,Hovedbanegården,1,10,49,Clear,4.2,0.47,0,0,0
2023-01-03 18:37:00,H,Nørreport,1,18,37,Rainy,4.4,0.71,0,8,1
2023-01-03 14:09:00,F,Hovedbanegården,1,14,9,Cloudy,4.5,0.2,0,2,1
2023-01-03 11:06:00,E,Dybbølsbro,1,11,6,Clear,4.0,0.4,0,1,0
2023-01-03 06:54:00,F,Tåsinge Plads,1,6,54,Snowy,2.5,0.52,0,10,1
2023-01-03 10:34:00,B,Hillerød,1,10,34,Snowy,2.2,0.03,0,9,1
2023-01-03 13:44:00,B,Klampenborg,1,13,44,Snowy,-0.8,0.37,0,7,1
2023-01-03 10:10:00,E,Brønshøj,1,10,10,Clear,4.8,0.79,0,4,1
2023-01-03 21:40:00,A,Rødovre,1,21,40,Snowy,-4.1,0.27,0,9,1
2023-01-03 08:04:00,H,Dybbølsbro,1,8,4,Snowy,2.0,0.5,0,16,1
2023-01-03 09:55:00,E,Taastrup,1,9,55,Cloudy,5.5,1.0,0,10,1
2023-01-03 11:07:00,F,Skovshoved,1,11,7,Snowy,1.2,0.17,0,10,1
2023-01-03 13:44:00,B,Hillerød,1,13,44,Rainy,-0.2,0.25,0,5,1
2023-01-03 22:50:00,F,Borup,1,22,50,Snowy,0.6,0.31,0,10,1
2023-01-03 09:12:00,Bx,Lyngby,1,9,12,Rainy,0.7,0.81,0,9,1
2023-01-03 19:05:00,B,Helsinge,1,19,5,Snowy,3.8,0.94,0,15,1
2023-01-03 11:55:00,A,Enghave Plads,1,11,55,Snowy,6.0,0.6,0,10,1
2023-01-03 14:35:00,E,Taastrup,1,14,35,Clear,0.7,0.12,0,2,1
2023-01-03 16:37:00,E,Nørrebro,1,16,37,Rainy,1.8,0.61,0,13,1
2023-01-03 12:37:00,F,Isafold,1,12,37,Rainy,-2.5,0.24,0,4,1
2023-01-03 23:29:00,B,Ordrup,1,23,29,Rainy,-3.2,0.28,0,1,0
2023-01-03 18:33:00,B,Hovedbanegården,1,18,33,Snowy,1.4,0.89,0,13,1
2023-01-03 06:29:00,F,Borup,1,6,29,Cloudy,-1.7,0.07,0,2,1
2023-01-03 13:59:00,Bx,Vigerslev Allé,1,13,59,Rainy,3.0,0.23,0,1,0
2023-01-03 22:46:00,C,Værløse,1,22,46,Clear,2.0,0.74,0,4,1
2023-01-03 11:39:00,E,Rødovre,1,11,39,Cloudy,7.6,0.55,0,6,1
2023-01-03 15:29:00,A,Ballerup,1,15,29,Rainy,2.1,0.17,0,27,1
2023-01-03 11:32:00,H,Isafold,1,11,32,Snowy,0.9,0.37,0,8,1
2023-01-03 20:23:00,H,Klampenborg,1,20,23,Snowy,1.6,0.58,0,11,1
2023-01-03 17:20:00,F,Holmegaard,1,17,20,Rainy,3.7,0.73,0,7,1
2023-01-03 07:57:00,H,Dybbølsbro,1,7,57,Rainy,2.5,0.92,0,12,1
2023-01-03 18:59:00,H,Vigerslev Allé,1,18,59,Rainy,5.5,0.83,0,13,1
2023-01-03 15:03:00,Bx,Lyngby,1,15,3,Rainy,2.2,0.07,0,2,1
2023-01-03 11:43:00,B,Hillerød,1,11,43,Snowy,1.8,0.43,0,10,1
2023-01-03 05:11:00,B,Vigerslev Allé,1,5,11,Snowy,2.9,0.13,0,5,1
2023-01-03 07:04:00,F,Skovshoved,1,7,4,Snowy,1.1,0.78,0,19,1
2023-01-03 14:39:00,Bx,Holte,1,14,39,Snowy,8.2,0.18,0,10,1
2023-01-03 10:12:00,A,Nørreport,1,10,12,Snowy,4.4,0.51,0,11,1
2023-01-03 06:03:00,E,Nørrebro,1,6,3,Rainy,-0.1,0.13,0,3,1
2023-01-03 15:50:00,C,Valby,1,15,50,Rainy,1.2,0.17,0,3,1
2023-01-03 21:30:00,H,Vesterbro,1,21,30,Rainy,-0.2,0.03,0,2,1
2023-01-03 07:30:00,H,Vigerslev Allé,1,7,30,Snowy,-0.9,0.75,0,33,1
2023-01-03 12:07:00,Bx,Isafold,1,12,7,Snowy,7.1,0.42,0,12,1
2023-01-03 17:18:00,E,Rødovre,1,17,18,Rainy,4.5,0.65,0,7,1
2023-01-03 22:41:00,C,Charlottenlund,1,22,41,Snowy,1.2,0.41,0,11,1
2023-01-03 23:54:00,Bx,Skovshoved,1,23,54,Snowy,-4.3,0.29,0,9,1
2023-01-03 11:03:00,A,Nørrebro,1,11,3,Rainy,4.8,0.07,0,5,1
2023-01-03 06:16:00,E,Køge,1,6,16,Rainy,6.2,0.41,0,5,1
2023-01-03 17:46:00,H,Dybbølsbro,1,17,46,Snowy,4.7,0.7,0,37,1
2023-01-03 22:21:00,C,Nørreport,1,22,21,Snowy,0.9,0.35,0,10,1
2023-01-03 16:29:00,F,Tåsinge Plads,1,16,29,Snowy,-1.3,0.55,0,16,1
2023-01-03 18:19:00,A,Tåsinge Plads,1,18,19,Rainy,3.4,0.83,0,10,1
2023-01-03 06:14:00,H,Vigerslev Allé,1,6,14,Windy,1.9,0.41,0,3,1
2023-01-03 15:39:00,A,Rådhuspladsen,1,15,39,Rainy,0.2,0.44,0,5,1
2023-01-03 18:29:00,B,Vigerslev Allé,1,18,29,Snowy,1.7,0.7,0,15,1
2023-01-03 10:17:00,C,Charlottenlund,1,10,17,Rainy,2.0,0.15,0,3,1
2023-01-03 14:18:00,H,Enghave Plads,1,14,18,Snowy,-0.4,0.65,0,10,1
2023-01-03 20:54:00,E,Husum,1,20,54,Rainy,-4.5,0.44,0,3,1
2023-01-03 20:57:00,B,Klampenborg,1,20,57,Snowy,2.3,0.33,0,12,1
2023-01-03 08:56:00,B,Vesterbro,1,8,56,Rainy,-0.8,0.79,0,7,1
2023-01-03 16:16:00,C,Hundige,1,16,16,Clear,2.7,0.81,0,5,1
2023-01-03 11:06:00,F,Borup,1,11,6,Foggy,2.9,0.28,0,5,1
2023-01-03 18:10:00,A,Herlev,1,18,10,Rainy,2.1,0.98,0,8,1
2023-01-03 15:21:00,F,Valby,1,15,21,Clear,-3.6,0.24,0,0,0
2023-01-03 22:53:00,C,Gentofte,1,22,53,Rainy,-0.2,0.15,0,6,1
2023-01-03 09:16:00,H,Hovedbanegården,1,9,16,Rainy,5.6,0.73,0,6,1
2023-01-03 05:46:00,E,Vanløse,1,5,46,Clear,2.1,0.3,0,0,0
2023-01-03 14:02:00,F,Tåsinge Plads,1,14,2,Snowy,1.2,0.08,0,9,1
2023-01-03 14:28:00,B,Vigerslev Allé,1,14,28,Snowy,1.0,0.29,0,7,1
2023-01-03 21:56:00,Bx,Isafold,1,21,56,Rainy,-0.3,0.07,0,5,1
2023-01-03 15:46:00,B,Vesterbro,1,15,46,Snowy,4.8,0.37,0,11,1
2023-01-03 13:09:00,Bx,Isafold,1,13,9,Clear,-3.5,0.36,0,1,0
2023-01-03 14:15:00,Bx,Vesterbro,1,14,15,Snowy,0.6,0.23,0,10,1
2023-01-03 05:27:00,F,Køge,1,5,27,Snowy,-2.8,0.36,0,27,1
2023-01-03 19:39:00,Bx,Holte,1,19,39,Snowy,6.8,0.84,0,17,1
2023-01-03 11:15:00,A,Tåsinge Plads,1,11,15,Snowy,7.2,0.24,0,11,1
2023-01-03 23:22:00,F,Skovshoved,1,23,22,Clear,4.1,0.17,0,0,0
2023-01-03 11:03:00,A,Rødovre,1,11,3,Rainy,1.3,0.16,0,3,1
2023-01-03 16:19:00,F,Køge,1,16,19,Cloudy,3.7,0.43,0,10,1
2023-01-03 10:35:00,B,Hillerød,1,10,35,Rainy,-2.9,0.24,0,5,1
2023-01-03 16:30:00,B,Vigerslev Allé,1,16,30,Rainy,4.6,0.79,0,13,1
2023-01-03 17:27:00,E,Nørrebro,1,17,27,Rainy,-1.0,0.8,0,10,1
2023-01-03 22:37:00,F,Borup,1,22,37,Snowy,1.2,0.12,0,8,1
2023-01-03 17:21:00,A,Nørreport,1,17,21,Rainy,9.9,0.85,0,15,1
2023-01-03 14:37:00,B,Skovshoved,1,14,37,Cloudy,-0.3,0.09,0,2,1
2023-01-03 08:16:00,H,Dybbølsbro,1,8,16,Clear,1.8,0.89,0,12,1
2023-01-03 10:05:00,B,Hellerup,1,10,5,Snowy,2.8,0.35,0,9,1
2023-01-03 08:44:00,F,Isafold,1,8,44,Snowy,3.3,0.84,0,13,1
2023-01-03 22:47:00,C,Enghave Plads,1,22,47,Snowy,1.0,0.59,0,10,1
2023-01-03 06:46:00,C,Vangede,1,6,46,Snowy,4.8,0.35,0,8,1
2023-01-03 09:50:00,C,Klampenborg,1,9,50,Rainy,3.9,0.7,0,8,1
2023-01-03 12:20:00,C,Værløse,1,12,20,Snowy,6.9,0.23,0,9,1
2023-01-03 21:00:00,F,Tåsinge Plads,1,21,0,Snowy,-2.0,0.04,0,6,1
2023-01-03 07:07:00,C,Hundige,1,7,7,Snowy,1.1,0.99,0,16,1
2023-01-03 14:10:00,C,Nørreport,1,14,10,Clear,2.6,0.1,0,2,1
2023-01-03 05:37:00,Bx,Isafold,1,5,37,Cloudy,4.8,0.04,0,0,0
2023-01-03 12:30:00,C,Vangede,1,12,30,Rainy,-0.6,0.18,0,2,1
2023-01-03 17:14:00,C,Hellerup,1,17,14,Cloudy,-0.0,0.85,0,11,1
2023-01-03 18:41:00,H,Dybbølsbro,1,18,41,Snowy,1.2,0.83,0,29,1
2023-01-03 21:36:00,Bx,Holte,1,21,36,Snowy,-4.4,0.43,0,11,1
2023-01-03 07:08:00,E,Vigerslev Allé,1,7,8,Clear,4.6,0.61,0,5,1
2023-01-03 17:08:00,C,Nørreport,1,17,8,Snowy,-0.4,0.94,0,16,1
2023-01-03 19:37:00,E,Hvidovre,1,19,37,Rainy,-2.2,0.53,0,10,1
2023-01-03 15:31:00,E,Brønshøj,1,15,31,Clear,4.7,0.32,0,0,0
2023-01-04 22:46:00,A,Åboulevarden,2,22,46,Snowy,1.2,0.4,0,6,1
2023-01-04 08:27:00,C,Nørreport,2,8,27,Rainy,6.5,0.86,0,11,1
2023-01-04 08:41:00,B,Nørreport,2,8,41,Rainy,2.7,0.95,0,12,1
2023-01-04 12:34:00,A,Valby,2,12,34,Clear,5.0,0.15,0,0,0
2023-01-04 13:43:00,A,Nørreport,2,13,43,Rainy,0.4,0.34,0,3,1
2023-01-04 23:10:00,H,Hovedbanegården,2,23,10,Clear,-2.1,0.32,0,0,0
2023-01-04 16:28:00,Bx,Valby,2,16,28,Rainy,-0.3,0.7,0,8,1
2023-01-04 19:53:00,A,Nørreport,2,19,53,Snowy,1.3,0.86,0,16,1
2023-01-04 12:52:00,A,Dybbølsbro,2,12,52,Rainy,6.7,0.07,0,2,1
2023-01-04 12:16:00,Bx,Valby,2,12,16,Snowy,-4.0,0.59,0,12,1
2023-01-04 05:53:00,C,Klampenborg,2,5,53,Rainy,1.5,0.08,0,23,1
2023-01-04 21:16:00,E,Vanløse,2,21,16,Clear,0.4,0.25,0,2,1
2023-01-04 12:35:00,B,Tåsinge Plads,2,12,35,Clear,3.7,0.27,0,0,0
2023-01-04 06:03:00,Bx,Lyngby,2,6,3,Snowy,0.2,0.16,0,11,1
2023-01-04 23:46:00,F,Hellerup,2,23,46,Clear,-0.1,0.4,0,0,0
2023-01-04 17:40:00,H,Hellerup,2,17,40,Clear,1.1,0.7,0,8,1
2023-01-04 15:17:00,C,Gentofte,2,15,17,Snowy,1.7,0.25,0,11,1
2023-01-04 08:39:00,A,Tåsinge Plads,2,8,39,Rainy,4.0,0.94,0,10,1
2023-01-04 20:10:00,Bx,Isafold,2,20,10,Rainy,-4.5,0.13,0,5,1
2023-01-04 15:04:00,C,Farum,2,15,4,Rainy,3.7,0.4,0,2,1
2023-01-04 17:51:00,A,Herlev,2,17,51,Rainy,3.8,0.69,0,9,1
2023-01-04 18:18:00,Bx,Isafold,2,18,18,Snowy,5.7,0.97,0,20,1
2023-01-04 16:39:00,H,Isafold,2,16,39,Snowy,-3.6,0.85,0,19,1
2023-01-04 10:43:00,B,Holte,2,10,43,Clear,-1.0,0.64,0,1,0
2023-01-04 21:45:00,H,Hellerup,2,21,45,Snowy,-3.7,0.41,0,9,1
2023-01-04 17:38:00,H,Enghave Plads,2,17,38,Snowy,2.6,0.86,0,14,1
2023-01-04 20:01:00,H,Vesterbro,2,20,1,Clear,1.1,0.11,0,0,0
2023-01-04 17:07:00,C,Farum,2,17,7,Rainy,1.6,0.83,0,7,1
2023-01-04 16:31:00,A,Valby,2,16,31,Snowy,3.2,0.64,0,17,1
2023-01-04 09:04:00,H,Isafold,2,9,4,Rainy,4.2,0.57,0,8,1
2023-01-04 07:57:00,B,Skovshoved,2,7,57,Clear,0.1,0.8,0,8,1
2023-01-04 23:49:00,B,Vigerslev Allé,2,23,49,Rainy,1.8,0.13,0,2,1
2023-01-04 16:53:00,C,Virum,2,16,53,Snowy,4.1,0.68,0,16,1
2023-01-04 15:57:00,E,Albertslund,2,15,57,Snowy,0.2,0.46,0,10,1
2023-01-04 07:08:00,C,Nørreport,2,7,8,Clear,3.4,0.91,0,7,1
2023-01-04 06:33:00,F,Isafold,2,6,33,Snowy,9.1,0.31,0,8,1
2023-01-04 11:54:00,Bx,Hillerød,2,11,54,Snowy,2.2,0.11,0,8,1
2023-01-04 10:36:00,F,Skovshoved,2,10,36,Cloudy,-0.4,0.11,0,2,1
2023-01-04 07:43:00,C,Nørreport,2,7,43,Snowy,5.4,0.65,0,8,1
2023-01-04 14:52:00,A,Rødovre,2,14,52,Snowy,3.4,0.62,0,9,1
2023-01-04 12:08:00,Bx,Isafold,2,12,8,Snowy,-0.0,0.45,0,10,1
2023-01-04 18:02:00,F,Skovshoved,2,18,2,Rainy,0.3,0.66,0,11,1
2023-01-04 23:27:00,C,Gentofte,2,23,27,Rainy,6.1,0.19,0,1,0
2023-01-04 11:39:00,H,Hovedbanegården,2,11,39,Clear,5.0,0.36,0,2,1
2023-01-04 17:05:00,C,Virum,2,17,5,Clear,1.5,0.81,0,8,1
2023-01-04 19:39:00,F,Skovshoved,2,19,39,Rainy,-1.3,0.94,0,9,1
2023-01-04 15:59:00,C,Vangede,2,15,59,Clear,0.6,0.26,0,4,1
2023-01-04 13:11:00,B,Hovedbanegården,2,13,11,Snowy,-0.1,0.23,0,11,1
2023-01-04 21:25:00,E,Brønshøj,2,21,25,Snowy,0.1,0.34,0,24,1
2023-01-04 23:47:00,C,Nørreport,2,23,47,Rainy,1.5,0.26,0,26,1
2023-01-04 12:59:00,E,Hovedbanegården,2,12,59,Rainy,1.4,0.32,0,23,1
2023-01-04 17:52:00,F,Skovshoved,2,17,52,Clear,4.2,0.77,0,5,1
2023-01-04 20:37:00,E,Hvidovre,2,20,37,Snowy,-1.4,0.33,0,9,1
2023-01-04 06:19:00,F,Borup,2,6,19,Snowy,3.0,0.35,0,9,1
2023-01-04 23:28:00,B,Charlottenlund,2,23,28,Snowy,2.5,0.39,0,7,1
2023-01-04 06:26:00,A,Åboulevarden,2,6,26,Snowy,0.4,0.54,0,8,1
2023-01-04 11:21:00,F,Gevninge,2,11,21,Clear,-1.1,0.26,0,20,1
2023-01-04 07:12:00,H,Vigerslev Allé,2,7,12,Clear,1.2,0.82,0,10,1
2023-01-04 10:22:00,E,Rødovre,2,10,22,Snowy,7.0,0.36,0,7,1
2023-01-04 11:34:00,F,Nørreport,2,11,34,Rainy,7.6,0.28,0,5,1
2023-01-04 21:35:00,E,Rødovre,2,21,35,Snowy,-2.0,0.19,0,36,1
2023-01-04 15:06:00,H,Hellerup,2,15,6,Rainy,-2.4,0.25,0,21,1
2023-01-04 10:11:00,Bx,Skovshoved,2,10,11,Snowy,3.1,0.27,0,9,1
2023-01-04 07:33:00,E,Hovedbanegården,2,7,33,Cloudy,0.7,0.8,0,8,1
2023-01-04 12:34:00,B,Helsinge,2,12,34,Rainy,1.8,0.22,0,4,1
2023-01-04 07:58:00,E,Hovedbanegården,2,7,58,Rainy,-0.5,0.81,0,8,1
2023-01-04 05:32:00,F,Holmegaard,2,5,32,Clear,5.9,0.12,0,0,0
2023-01-04 16:02:00,C,Virum,2,16,2,Clear,6.5,0.97,0,9,1
2023-01-04 07:44:00,C,Værløse,2,7,44,Windy,-1.7,0.99,0,11,1
2023-01-04 10:51:00,E,Brønshøj,2,10,51,Snowy,0.9,0.1,0,10,1
2023-01-04 22:01:00,F,Køge,2,22,1,Rainy,0.5,0.38,0,5,1
2023-01-04 06:14:00,H,Hellerup,2,6,14,Snowy,-0.6,0.16,0,35,1
2023-01-04 05:47:00,A,Enghave Plads,2,5,47,Cloudy,-2.6,0.25,0,0,0
2023-01-04 21:18:00,C,Værløse,2,21,18,Rainy,7.0,0.14,0,3,1
2023-01-04 16:09:00,A,Enghave Plads,2,16,9,Cloudy,6.1,0.33,0,5,1
2023-01-04 13:22:00,C,Hundige,2,13,22,Rainy,3.3,0.16,0,5,1
2023-01-04 07:07:00,A,Åboulevarden,2,7,7,Clear,4.8,0.77,0,11,1
2023-01-04 10:07:00,E,Køge,2,10,7,Snowy,3.3,0.3,0,12,1
2023-01-04 05:00:00,B,Hellerup,2,5,0,Clear,5.2,0.35,0,2,1
2023-01-04 13:21:00,Bx,Hillerød,2,13,21,Snowy,-0.0,0.52,0,11,1
2023-01-04 21:16:00,Bx,Holte,2,21,16,Rainy,-0.5,0.51,0,6,1
2023-01-04 14:04:00,H,Isafold,2,14,4,Snowy,1.6,0.3,0,9,1
2023-01-04 08:05:00,Bx,Isafold,2,8,5,Rainy,5.2,0.73,0,8,1
2023-01-04 06:19:00,B,Helsinge,2,6,19,Clear,-0.1,0.5,0,4,1
2023-01-04 19:54:00,C,Isafold,2,19,54,Clear,3.1,0.53,0,35,1
2023-01-04 19:39:00,H,Hellerup,2,19,39,Clear,2.7,0.53,0,5,1
2023-01-04 13:13:00,Bx,Skovshoved,2,13,13,Clear,0.8,0.11,0,1,0
2023-01-04 07:17:00,Bx,Hillerød,2,7,17,Cloudy,5.3,0.62,0,10,1
2023-01-04 16:03:00,Bx,Skovshoved,2,16,3,Snowy,-0.7,0.68,0,16,1
2023-01-04 07:44:00,A,Vigerslev Allé,2,7,44,Snowy,7.2,0.77,0,16,1
2023-01-04 12:41:00,F,Nørreport,2,12,41,Rainy,8.2,0.27,0,3,1
2023-01-04 21:24:00,E,Dybbølsbro,2,21,24,Rainy,-0.8,0.34,0,7,1
2023-01-04 23:41:00,C,Valby,2,23,41,Rainy,1.0,0.37,0,0,0
2023-01-04 09:21:00,B,Tåsinge Plads,2,9,21,Snowy,6.5,0.5,0,15,1
2023-01-04 06:41:00,H,Dybbølsbro,2,6,41,Rainy,1.4,0.34,0,6,1
2023-01-04 20:11:00,Bx,Hillerød,2,20,11,Clear,3.7,0.56,0,1,0
2023-01-04 10:36:00,C,Vangede,2,10,36,Clear,-1.7,0.15,0,26,1
2023-01-04 16:23:00,B,Lyngby,2,16,23,Rainy,2.1,0.51,0,10,1
2023-01-04 06:59:00,F,Tåsinge Plads,2,6,59,Snowy,0.2,0.17,0,8,1
2023-01-04 12:36:00,C,Klampenborg,2,12,36,Snowy,-2.5,0.01,0,6,1
2023-01-04 10:40:00,F,Borup,2,10,40,Snowy,-0.2,0.17,0,8,1
2023-01-04 11:52:00,H,Tåsinge Plads,2,11,52,Snowy,9.6,0.2,0,10,1
2023-01-04 07:44:00,C,Gentofte,2,7,44,Snowy,8.3,0.64,0,18,1
2023-01-04 13:19:00,C,Charlottenlund,2,13,19,Clear,5.5,0.26,0,0,0
2023-01-04 18:23:00,E,Rødovre,2,18,23,Rainy,0.2,0.71,0,11,1
2023-01-04 16:21:00,A,Vanløse,2,16,21,Snowy,5.0,0.45,0,12,1
2023-01-04 19:44:00,E,Rødovre,2,19,44,Rainy,-4.9,0.83,0,7,1
2023-01-04 10:30:00,B,Birkerød,2,10,30,Snowy,-3.0,0.33,0,9,1
2023-01-04 05:15:00,Bx,Lyngby,2,5,15,Rainy,0.7,0.42,0,4,1
2023-01-04 06:36:00,Bx,Vigerslev Allé,2,6,36,Snowy,3.1,0.28,0,23,1
2023-01-04 23:11:00,H,Dybbølsbro,2,23,11,Rainy,1.2,0.22,0,1,0
2023-01-04 20:29:00,C,Hovedbanegården,2,20,29,Rainy,4.1,0.44,0,4,1
2023-01-04 18:18:00,C,Enghave Plads,2,18,18,Snowy,6.0,0.66,0,14,1
2023-01-04 15:28:00,H,Hovedbanegården,2,15,28,Rainy,-0.0,0.11,0,6,1
2023-01-04 12:18:00,B,Vesterbro,2,12,18,Rainy,3.0,0.37,0,4,1
2023-01-04 20:26:00,A,Isafold,2,20,26,Rainy,-1.8,0.37,0,7,1
2023-01-04 12:10:00,F,Valby,2,12,10,Snowy,3.0,0.16,0,8,1
2023-01-04 08:30:00,F,Hellerup,2,8,30,Clear,4.8,0.86,0,7,1
2023-01-04 11:53:00,A,Åboulevarden,2,11,53,Snowy,1.9,0.28,0,8,1
2023-01-04 18:01:00,B,Birkerød,2,18,1,Rainy,8.1,0.84,0,9,1
2023-01-04 18:34:00,B,Birkerød,2,18,34,Snowy,5.6,0.94,0,19,1
2023-01-04 09:47:00,C,Hellerup,2,9,47,Snowy,-4.1,0.86,0,15,1
2023-01-04 22:08:00,C,Virum,2,22,8,Rainy,6.1,0.47,0,6,1
2023-01-04 19:52:00,H,Klampenborg,2,19,52,Snowy,1.3,0.92,0,17,1
2023-01-04 14:03:00,B,Hillerød,2,14,3,Rainy,-0.6,0.51,0,4,1
2023-01-04 10:06:00,F,Valby,2,10,6,Clear,-0.2,0.23,0,17,1
2023-01-04 13:52:00,Bx,Vesterbro,2,13,52,Rainy,3.2,0.44,0,6,1
2023-01-04 06:41:00,Bx,Hillerød,2,6,41,Snowy,4.8,0.32,0,9,1
2023-01-04 17:12:00,E,Albertslund,2,17,12,Clear,0.9,0.93,0,7,1
2023-01-04 07:14:00,H,Isafold,2,7,14,Snowy,6.5,0.83,0,13,1
2023-01-04 09:14:00,F,Hellerup,2,9,14,Clear,-0.4,0.8,0,8,1
2023-01-04 10:54:00,B,Hillerød,2,10,54,Clear,-2.1,0.14,0,0,0
2023-01-04 10:35:00,C,Isafold,2,10,35,Clear,-0.2,0.18,0,1,0
2023-01-04 15:03:00,A,Enghave Plads,2,15,3,Snowy,3.8,0.5,0,10,1
2023-01-04 05:21:00,Bx,Vesterbro,2,5,21,Snowy,1.3,0.14,0,10,1
2023-01-04 16:14:00,Bx,Holte,2,16,14,Rainy,3.3,0.91,0,7,1
2023-01-04 16:29:00,F,Skovshoved,2,16,29,Clear,0.7,0.76,0,7,1
2023-01-04 08:39:00,C,Valby,2,8,39,Clear,5.9,0.78,0,4,1
2023-01-04 15:57:00,A,Isafold,2,15,57,Rainy,3.6,0.25,0,6,1
2023-01-04 07:15:00,A,Nørreport,2,7,15,Snowy,3.7,0.76,0,12,1
2023-01-04 13:13:00,Bx,Vesterbro,2,13,13,Cloudy,0.6,0.59,0,4,1
